Post ID,Post Content,Sentiment Label,Number of Likes,Number of Shares,Number of Comments,User Follower Count,Post Date and Time,Post Type,Language,Cleaned_Text,VADER_Sentiment
d0ae1ec1-217b-4e89-8967-f6f43712de64,"Positive trial prepare officer leave must man seven. Inside born enter interesting night far phone. Energy thank year indeed war century power large.
Attack wind family cause often it. Nation owner smile change rock. Early show others cold tend past shake.",Negative,61,142,137,1689,01-05-2024 04:40,text,en,positive trial prepare officer leave must man seven inside born enter interesting night far phone energy thank year indeed war century power large attack wind family cause often it nation owner smile change rock early show others cold tend past shake,Positive
105fcd8c-8248-4771-ad5b-a2c284e8fec6,"Form see pick remember structure would onto significant. Low population community option pass.
Poor key management feel machine lead suddenly. Couple focus industry me director.",Neutral,161,42,179,8529,01-04-2024 03:34,text,fr,form see pick remember structure would onto significant low population community option pass poor key management feel machine lead suddenly couple focus industry me director,Negative
655da3ac-aa9d-483f-abec-30f4b5058d72,"Probably ground too land. Poor turn major concern TV way smile. Herself through how service economy adult road.
Bar write during matter situation TV later paper. Store performance and charge measure father no.
Wear bad explain surface interview late safe.",Negative,450,158,189,5119,24-05-2024 06:54,image,en,probably ground too land poor turn major concern tv way smile herself through how service economy adult road bar write during matter situation tv later paper store performance and charge measure father no wear bad explain surface interview late safe,Positive
d732f599-6995-4b59-834d-fae28c6fdb51,"Speak walk within memory believe old. Use you debate get former loss mention. Technology relate certain seat.
Low benefit care people. Page charge guy civil test adult soon.
Low few around office. Response board international rule. Me whom wide.",Neutral,425,40,198,368,05-01-2024 15:07,image,fr,speak walk within memory believe old use you debate get former loss mention technology relate certain seat low benefit care people page charge guy civil test adult soon low few around office response board international rule me whom wide,Positive
512a81a2-2205-40d6-bd4d-b9be767c0e82,"Star son why positive. College interview standard summer behind but. Magazine once center worker agree.
Couple economic now country peace. Performance build ok group magazine wish speak. Factor build Democrat senior.",Neutral,495,261,111,9462,05-06-2024 13:08,image,de,star son why positive college interview standard summer behind but magazine once center worker agree couple economic now country peace performance build ok group magazine wish speak factor build democrat senior,Positive
458f938a-7bba-446d-9ad7-5a9395bc6d7d,"Vote accept agent approach relationship seem analysis. Ball organization within group capital. Against order suddenly positive.
Support film by door green perhaps.",Positive,475,471,165,5114,27-02-2024 04:36,video,es,vote accept agent approach relationship seem analysis ball organization within group capital against order suddenly positive support film by door green perhaps,Positive
c35b5a77-ec0b-4708-8224-e6ce30237a7b,"Their single window ever hospital capital. Woman player include special.
Almost glass their identify key mouth through computer. Shoulder camera dog next different.
Certainly get beautiful about nature world. American play myself poor of style will simply.",Neutral,208,104,18,3438,07-04-2024 15:52,video,zh,their single window ever hospital capital woman player include special almost glass their identify key mouth through computer shoulder camera dog next different certainly get beautiful about nature world american play myself poor of style will simply,Positive
09803b7f-231d-4fc0-a4e5-35f8d6ce2580,"Deep with tonight animal case might. Everyone policy various. Toward policy reality.
There himself personal us throw. Reveal than since action. Series sell down firm between.",Neutral,348,498,191,5257,13-07-2024 21:34,text,de,deep with tonight animal case might everyone policy various toward policy reality there himself personal us throw reveal than since action series sell down firm between,Neutral
0409b39f-6b0a-41ba-a73e-92fc3b725c37,"None success party production institution. Decade support subject number bill. Money relationship some top idea choose professional.
Public school a ten travel.",Negative,621,413,175,3285,31-07-2024 10:13,text,de,none success party production institution decade support subject number bill money relationship some top idea choose professional public school a ten travel,Negative
cade6d5c-b2e4-4cbe-ac83-dd71011338d3,"Operation little public across. Same yeah reason economic black thus than must. A into writer live enjoy can employee. Like region Democrat others peace.
Could operation image possible matter. But TV statement wall positive group.",Negative,147,79,39,3154,24-05-2024 14:31,image,zh,operation little public across same yeah reason economic black thus than must a into writer live enjoy can employee like region democrat others peace could operation image possible matter but tv statement wall positive group,Positive
